taxid,assembler
1739295,Velvet
1739296,Velvet
1739297,Velvet
1739298,Velvet
1739299,Velvet
1739300,Velvet
1739301,Velvet
1739302,Velvet
1739303,Velvet
1739304,Velvet
1739305,Velvet
1739306,Velvet
1739307,Velvet
1739308,Velvet
1739309,Velvet
1739310,Velvet
1739311,Velvet
1739312,Velvet
1739313,Velvet
1739314,Velvet
1739315,Velvet
1739316,Velvet
1739317,Velvet
1739318,Velvet
1739319,Velvet
1739320,Velvet
1739321,Velvet
1739322,Velvet
1739323,Velvet
1739324,Velvet
1739325,Velvet
1739326,Velvet
1739328,Velvet
1739329,Velvet
1739330,Velvet
1739331,Velvet
1739332,Velvet
1739333,Velvet
1739334,Velvet
1739335,Velvet
1739336,Velvet
1739337,Velvet
1739338,Velvet
1739339,Velvet
1739340,Velvet
1739341,Velvet
1739342,Velvet
1739343,Velvet
1739344,Velvet
1739345,Velvet
1739346,Velvet
1739347,Velvet
1739348,Velvet
1739349,Velvet
1739350,Velvet
1739351,Velvet
1739353,Velvet
1739354,Velvet
1739355,Velvet
1739356,Velvet
1739357,Velvet
1739358,Velvet
1739359,Velvet
1739360,Velvet
1739361,Velvet
1739362,Velvet
1739364,Velvet
1739365,Velvet
1739366,Velvet
1739367,Velvet
1739368,Velvet
1739369,Velvet
1739370,Velvet
1739371,Velvet
1739372,Velvet
1739373,Velvet
1739374,Velvet
1739375,Velvet
1739376,Velvet
1739377,Velvet
1739378,Velvet
1739379,Velvet
1739380,Velvet
1739381,Velvet
1739382,Velvet
1739383,Velvet
1739384,Velvet
1739385,Velvet
1739386,Velvet
1739387,Velvet
1739388,Velvet
1739389,Velvet
1739390,Velvet
1739391,Velvet
1739392,Velvet
1739393,Velvet
1739394,Velvet
1739395,Velvet
1739396,Velvet
1739397,Velvet
1739398,Velvet
1739399,Velvet
1739400,Velvet
1739401,Velvet
1739402,Velvet
1739403,Velvet
1739404,Velvet
1739405,Velvet
1739406,Velvet
1739407,Velvet
1739408,Velvet
1739409,Velvet
1739410,Velvet
1739411,Velvet
1739412,Velvet
1739413,Velvet
1739414,Velvet
1739416,Velvet
1739417,Velvet
1739418,Velvet
1739420,Velvet
1739421,Velvet
1739422,Velvet
1739423,Velvet
1739424,Velvet
1739425,Velvet
1739426,Velvet
1739427,Velvet
1739428,Velvet
1739429,Velvet
1739430,Velvet
1739431,Velvet
1739432,Velvet
1739434,Velvet
1739435,Velvet
1739436,Velvet
1739437,Velvet
1739438,Velvet
1739439,Velvet
1739440,Velvet
1739441,Velvet
1739442,Velvet
1739443,Velvet
1739444,Velvet
1739445,Velvet
1739446,Velvet
1739447,Velvet
1739448,Velvet
1739449,Velvet
1739450,Velvet
1739451,Velvet
1739452,Velvet
1739453,Velvet
1739454,Velvet
1739455,Velvet
1739456,Velvet
1739457,Velvet
1739458,Velvet
1739459,Velvet
1739460,Velvet
1739461,Velvet
1739462,Velvet
1739463,Velvet
1739464,Velvet
1739465,Velvet
1739467,Velvet
1739468,Velvet
1739469,Velvet
1739470,Velvet
1739471,Velvet
1739472,Velvet
1739473,Velvet
1739474,Velvet
1739475,Velvet
1739476,Velvet
1739477,Velvet
1739478,Velvet
1739479,Velvet
1739480,Velvet
1739481,Velvet
1739482,Velvet
1739483,Velvet
1739484,Velvet
1739485,Velvet
1739486,Velvet
1739487,Velvet
1739488,Velvet
1739489,Velvet
1739490,Velvet
1739491,Velvet
1739492,Velvet
1739493,Velvet
1739494,Velvet
1739495,Velvet
1739496,Velvet
1739497,Velvet
1739498,Velvet
1739499,Velvet
1739500,Velvet
1739501,Velvet
1739502,Velvet
1739503,Velvet
1739504,Velvet
1739505,Velvet
1739506,Velvet
1739507,Velvet
1739508,Velvet
1739509,Velvet
1739510,Velvet
1739511,Velvet
1739512,Velvet
1739513,Velvet
1739514,Velvet
1739515,Velvet
1739516,Velvet
1739517,Velvet
1739518,Velvet
1739519,Velvet
1739520,Velvet
1739521,Velvet
1739522,Velvet
1739523,Velvet
1739524,Velvet
1739525,Velvet
1739526,Velvet
1739527,Velvet
1739528,Velvet
1739529,Velvet
1739530,Velvet
1739531,Velvet
1739533,Velvet
1739534,Velvet
1739535,Velvet
1739536,Velvet
1739537,Velvet
1739538,Velvet
1739539,Velvet
1739540,Velvet
1739541,Velvet
1739542,Velvet
1739543,Velvet
1739544,Velvet
1739545,Velvet
1739546,Velvet
1739547,Velvet
1739548,Velvet
1739549,Velvet
1739550,Velvet
1739787,SOAPdenovo
173,A5
173,CISA
173,CLC
173,MIRA
173,N/A
173,Newbler
173,Ray
173,SGA
173,SPAdes
173,Velvet
1740090,CLC
1740162,N/A
1740163,N/A
1740263,Newbler
174145,N/A
1742262,AllPaths
1742262,SPAdes
1742262,Trimnonatic
1742358,SOAPdenovo
1742359,SOAPdenovo
1742575,Velvet
1742724,Velvet
1742858,SoftGenetics
1742859,SoftGenetics
1743140,SPAdes
1743141,SPAdes
1743142,SOAPdenovo
1743143,SOAPdenovo
1743144,SOAPdenovo
1743146,Newbler
1743157,Velvet
1743159,Velvet
1743163,Newbler
1743164,Velvet
1743166,Velvet
1743167,Velvet
1743168,N/A
1743169,Velvet
1743230,Spades
1744,N/A
1745182,DNASTAR-SeqMan
1745378,SPAdes
1745380,AllPaths
1745380,SPAdes
1745381,AllPaths
1745381,SPAdes
1745382,AllPaths
1745382,SPAdes
1745382,Trimmonatic
1745712,N/A
1745713,N/A
1746199,N/A
1747196,CLC
1747766,SPAdes
1747903,Spades
1747,ABYSS
1747,MIRA
1747,N/A
1747,Velvet
1748249,Velvet
1748298,CLC
1748,N/A
1749074,N/A
1749078,SPAdes
1749259,N/A
174,Velvet
1750560,N/A
1750561,N/A
1750590,SOAPdenovo
1750647,CLC
1750698,SOAPdenovo
1750719,N/A
1751286,N/A
1751289,NGEN
1751294,N/A
1751427,NGEN
1752063,N/A
1752064,N/A
1752066,Velvet
1752398,SOAPdenovo
1752,N/A
1755098,N/A
1755099,N/A
1755239,Velvet
1755240,ABySS
1755647,ABySS
1755991,A5
1755991,Sspace
1756148,CLC
1756149,CLC
1756149,N/A
1756150,CLC
1756150,N/A
1756987,N/A
1758177,Hybrid
1758178,ABySS
1758689,N/A
1758730,Hybrid
1758731,Hybrid
1759059,N/A
1759064,SPAdes
1759065,SPAdes
1759066,SPAdes
1759067,SPAdes
1759068,SPAdes
1759069,SPAdes
1759070,SPAdes
1759071,SPAdes
1759072,SPAdes
1759073,SPAdes
1759074,SPAdes
1759075,SPAdes
1759076,SPAdes
1759077,SPAdes
1759078,SPAdes
1759079,SPAdes
1759080,SPAdes
1759081,SPAdes
1759082,SPAdes
1759083,SPAdes
1759399,N/A
1759437,N/A
1759556,SPAdes
1759557,SPAdes
176090,SOAPec
1761758,N/A
1761760,N/A
1761768,N/A
1761774,N/A
1761775,N/A
1761794,N/A
1761879,N/A
1761890,AllPaths
1761890,Velvet
1761891,AllPaths
1761891,N/A
1761891,Velvet
1761893,AllPaths
1761893,Velvet
1761901,N/A
1761907,N/A
1761910,CLC
1761910,GS
176279,N/A
176280,N/A
1762962,N/A
176299,N/A
1763534,CLC
1763534,N/A
1763535,CLC
1763535,N/A
1763536,CLC
1763536,N/A
1763537,CLC
1763538,CLC
1763538,N/A
1763560,SOAPdenovo
1763882,Hybrid
1763883,CG
1763883,SMRT
1764550,SPAdes
1764,N/A
1765683,ABySS
1765683,IDBA-UD
1765683,Mix
1765683,Newbler
1765683,SPAdes
1765722,ABySS
1765967,N/A
1765,Bowtie
1765,CLCbio
1765,N/A
1765,Roche
1765,SPAdes
1765,Velvet
1766121,A5-MiSeq
1766122,A5-MiSeq
1766123,A5-MiSeq
1766203,CLC
1766620,Velvet
1766621,Velvet
1766683,Mira
1766719,CLC
1766722,SOAPdenovo
1766,N/A
1766,SPAdes
1767,SPAdes
1768108,N/A
1768196,SPAdes
1768210,RS
1768241,SPAdes
1768242,N/A
1768733,SPAdes
1768734,SPAdes
1768735,SPAdes
1768736,SPAdes
1768737,SPAdes
1768738,SPAdes
1768739,SPAdes
1768740,SPAdes
1768741,SPAdes
1768742,SPAdes
1768743,SPAdes
1768744,SPAdes
1768745,SPAdes
1768746,SPAdes
1768749,SPAdes
1768750,SPAdes
1768751,SPAdes
1768752,SPAdes
1768753,SPAdes
1768755,SPAdes
1768757,SPAdes
1768758,SPAdes
1768759,SPAdes
1768760,SPAdes
1768761,SPAdes
1768762,SPAdes
1768763,SPAdes
1768764,SPAdes
1768765,SPAdes
1768766,SPAdes
1768767,SPAdes
1768768,SPAdes
1768769,SPAdes
1768770,SPAdes
1768771,SPAdes
1768772,SPAdes
1768773,SPAdes
1768774,SPAdes
1768775,SPAdes
1768776,SPAdes
1768777,SPAdes
1768778,SPAdes
1768779,SPAdes
1768780,SPAdes
1768781,SPAdes
1768782,SPAdes
1768783,SPAdes
1768784,SPAdes
1768785,SPAdes
1768786,SPAdes
1768787,SPAdes
1768788,SPAdes
1768789,SPAdes
1768791,SPAdes
1768792,SPAdes
1768795,SPAdes
1768796,SPAdes
1768797,SPAdes
1768798,SPAdes
1768799,SPAdes
1768800,SPAdes
1768801,SPAdes
1768802,SPAdes
1768803,SPAdes
1768804,SPAdes
1768805,SPAdes
1768806,SPAdes
1768906,ABySS
1768907,ABySS
1768,ABySS
1768,CLC
1768,HGAP
1768,N/A
1768,SPAdes
1769291,CLC
1769292,Velvet
1769293,SPAdes
1769751,SPAdes
1769779,N/A
176,CLC
176,Geneious
1770058,CLC
1770208,Velvet
1770209,Velvet
1770210,Velvet
1770211,Velvet
1770526,SOAPdenovo
1770,A5
1770,MIRA
1770,N/A
1770,SOAPdenovo
1771311,A5-miseq
1771959,N/A
1771959,Ray
1771,N/A
1772271,SPAdes
1772272,SPAdes
1772273,SPAdes
1772274,SPAdes
1772275,SPAdes
1772276,SPAdes
1772277,SPAdes
1772278,SPAdes
1772279,SPAdes
1772280,SPAdes
1772281,SPAdes
1772282,SPAdes
1772283,SPAdes
1772284,SPAdes
1772285,SPAdes
1772286,SPAdes
1772287,SPAdes
1772288,SPAdes
1772289,SPAdes
1772333,SPAdes
1772,N/A
1773,A5
1773,ABySS
1773,BWA
1773,CISA
1773,CLC
1773,CLCbio
1773,Celera
1773,Edena
1773,FastaAlternateReferenceMaker
1773,GS
1773,Geneious
1773,IDBA-UD
1773,MIRA
1773,N/A
1773,Newbler
1773,SMRT
1773,SPAdes
1773,Velvet
1773,a5-miseq
1773,allpaths
1773,software
177416,N/A
1774273,CLC
1774273,N/A
1774373,N/A
177437,N/A
177439,N/A
1774743,N/A
1774968,SPAdes
1774969,SPAdes
1774970,SPAdes
1774971,CLC
1774,N/A
1774,Newbler
1774,SPAdes
1774,Spades
1775430,SOAPdenovo
1775432,SOAPdenovo
1775559,Newbler
1775560,Newbler
1775636,Velvet
1775876,SPAdes
1775951,SPAdes
1775956,SPAdes
1776081,CLC
1776083,CLC
1776178,CLC
1776288,SMRT
1776340,CLC
1776378,N/A
1776379,N/A
1776381,N/A
1776382,N/A
1776384,N/A
1776385,N/A
1776387,N/A
1776388,N/A
1776390,N/A
1776391,N/A
1776392,IDBA_UD
1776392,N/A
1776443,Newbler
1776578,Newbler
1776680,CLC
1776741,Geneious
1776758,N/A
1776,SPAdes
1777131,CLC
1777132,N/A
1777133,N/A
1777134,N/A
1777135,N/A
1777136,N/A
1777137,N/A
1777138,N/A
1777139,N/A
1777140,N/A
1777141,N/A
1777142,N/A
1777143,N/A
1777144,N/A
1777491,N/A
1777865,Newbler
1777878,Newbler
1777880,Newbler
1777881,Newbler
1777,Spades
1778262,N/A
1778263,N/A
1778264,N/A
1778481,A5_miseq
1778770,CLC
1778,SPADEs
1778,SPAdes
1778,Spades
1779145,HGAP
1779183,SPAdes
1779184,SPAdes
1779330,CLC
1779382,N/A
1779855,N/A
177989,DNASTAR
1780103,CISA
1780,SPAdes
1781066,Mira
1781067,Mira
1781068,Velvet
1781069,Velvet
1781255,ABySS
1781255,SPAdes
1782,Spades
1783232,SOAPdenovo
178339,N/A
1783499,SPAdes
1783512,G-finisher
1783512,SPAdes
1783515,N/A
178356,N/A
1783,SPAdes
1784,N/A
1784,SOAPdenovo
1785087,ABySS-pe
1785091,SOAPdenovo
1785092,CLC
1785128,CLC
1785128,N/A
1785145,N/A
1785156,SOAPdenovo
1785995,N/A
1785996,N/A
1786003,SPAdes
178606,Newbler
178606,Velvet
178774,A5-Miseq
178774,SoftGenetics
1787,SPAdes
1787,Spades
1788301,CLC
1788301,N/A
1788,Spades
1789004,SPAdes
178900,CLC
178901,CLC
178901,MIRA
178901,Velvet
1789224,N/A
1789652,SPAdes
1789664,SOAPdenovo
1789,Spades
1790137,N/A
1790,SPAdes
1791,N/A
1792290,N/A
1792307,N/A
1792309,CLC
1792508,N/A
1792543,SOAPdenovo
1792834,SOAPdenovo
1792835,N/A
1792845,SOAPdenovo
1793160,CLC
1793721,N/A
1793726,Velvet
1793963,CLC
1793,Spades
179408,N/A
1794912,CLC
1795043,N/A
1795053,N/A
1795299,Velvet
1795629,Velvet
1795630,N/A
1795631,N/A
1795632,SOAPdenovo
1795826,SPAdes
1795827,SPAdes
1795828,SPAdes
1795829,SPAdes
1795830,SPAdes
1795831,SPAdes
1795832,SPAdes
1795833,SPAdes
1795834,SPAdes
1795874,N/A
1795,N/A
1795,Velvet
1796033,Velvet
1796497,N/A
1796606,N/A
1796613,N/A
1796616,N/A
1796,SPAdes
1797110,Velvet
1797112,N/A
1797,Platanus
1798192,HGAP
1798192,N/A
179879,HGAP
179879,SPAdes
1798803,SPAdes
1798804,SPAdes
1798805,SPAdes
1798,SPAdes
1798,Spades
1799359,Velvet
1799529,SPAdes
1799534,MIRA
1799667,SPAdes
1799789,Velvet
179997,SPAdes
1800,A5-pipepline
1800,SPAdes
1801623,SPAdes
1801625,SPAdes
1801627,SPAdes
1801628,CLC
1801629,CLC
1801630,CLC
180163,N/A
180195,CLC
180195,Newbler
1801,SPAdes
180281,N/A
180282,N/A
180282,Newbler
180282,Velvet
1802,N/A
180332,N/A
180332,NGEN
1803372,Platanus
1803579,SOAP
1803665,A5-miseq
180434,SPAdes
1804758,CLC
1804984,N/A
1805000,SPAdes
1805001,SPAdes
1805470,N/A
1805471,N/A
1805472,N/A
1805473,N/A
1805474,N/A
1805475,N/A
1805476,N/A
1805477,N/A
1805478,N/A
1805632,Velvet
1805633,Velvet
1805634,Velvet
1805635,Velvet
1805636,N/A
1805637,N/A
1805714,N/A
1805819,CLC
1805827,N/A
1806053,CLC
1806053,SPAdes
1806216,SPAdes
1806474,N/A
1806475,N/A
1806476,N/A
1806477,N/A
1806478,N/A
1806479,N/A
1806480,N/A
1806481,N/A
1806482,N/A
1806483,N/A
1806484,N/A
1806485,N/A
1806486,N/A
1806487,N/A
1806488,N/A
1806489,N/A
1806490,N/A
1806491,N/A
1806492,N/A
1806493,N/A
1806494,N/A
1806495,N/A
1806496,N/A
1806497,N/A
1806498,N/A
1806499,N/A
1806500,N/A
1806501,N/A
1806502,N/A
1806503,N/A
1806504,N/A
1806505,N/A
1806507,N/A
1806509,N/A
1806667,N/A
1806667,SPAdes
1806668,SPAdes
1806669,SPAdes
1806670,SPAdes
1806885,N/A
1806891,N/A
1806892,Geneious
1806905,N/A
1807499,CLC
1807766,SOAPdenovo
1807790,N/A
1807,A5-pipepline
1807,SPAdes
180843,ABySS
180844,ABySS
180846,ABySS
180847,ABySS
180848,ABySS
180850,ABySS
180850,N/A
180851,ABySS
180852,ABySS
180855,ABySS
180856,ABySS
180857,ABySS
180858,ABySS
180859,ABySS
180861,ABySS
180862,ABySS
180863,ABySS
180865,ABySS
180866,ABySS
180867,ABySS
180868,ABySS
180868,Spades
180870,ABySS
180871,ABySS
180872,ABySS
180873,ABySS
180874,ABySS
180875,ABySS
180876,ABySS
180878,ABySS
180879,ABySS
180880,ABySS
180881,ABySS
180882,ABySS
180883,ABySS
180884,ABySS
180885,ABySS
180886,ABySS
180887,ABySS
180889,ABySS
180890,ABySS
180891,ABySS
180892,ABySS
180893,ABySS
180894,ABySS
180895,ABySS
180896,ABySS
180898,ABySS
180899,ABySS
1809061,SPAdes
1809410,N/A
180957,N/A
180957,SOAPdenovo
180957,SPAdes
180957,Spades
180957,Velvet
180978,CLC
1809,Velvet
1810504,N/A
1810840,Newbler
1810942,SPAdes
1811193,N/A
1811386,SPAdes
1811976,A5-miseq
1811979,Velvet
1812182,Newbler
1812480,N/A
1812810,Newbler
1812934,ABYSS
1812934,N/A
1812934,SPAdes
1812934,Velvet
1812935,ABYSS
1812935,CLC
1812935,N/A
1812935,SPAdes
1813019,A5-miseq
1813611,SPAdes
1813675,SOAPdenovo
1813676,SOAPdenovo
1813677,SOAPdenovo
1813678,SOAPdenovo
1813821,N/A
1813946,A5
1813946,AHA
1814128,N/A
1816218,N/A
1816219,N/A
1816676,N/A
1816677,N/A
1816678,N/A
1816680,N/A
1816681,N/A
1816684,N/A
1816686,N/A
1816690,N/A
1816691,N/A
1816694,N/A
1816695,N/A
1816696,N/A
1817673,Velvet
1817674,Velvet
1817793,SPAdes
1817963,Velvet
1818881,SPAdes
1819251,SPAdes
1819295,Platanus
1819298,A5-MiSeq
1819727,Velvet
1820019,SPAdes
1820020,SPAdes
1820021,SPAdes
1820023,SPAdes
1820025,IDBA
1820336,SPAdes
182082,N/A
1821260,Newbler
182141,SPAdes
1821621,N/A
182217,N/A
1822214,MIRA
1822215,MIRA
1822216,MIRA
1822217,MIRA
1822218,MIRA
1822222,MIRA
1822223,MIRA
1822224,MIRA
1822225,MIRA
1822226,MIRA
1822227,MIRA
1822228,MIRA
1822231,MIRA
1822232,MIRA
1822233,MIRA
1822234,MIRA
1822238,MIRA
1822239,MIRA
1822240,MIRA
1822242,MIRA
1822243,MIRA
1822244,MIRA
1822249,MIRA
1822251,MIRA
1822252,MIRA
1822254,MIRA
1822255,MIRA
1822258,MIRA
1822260,MIRA
1822261,MIRA
1822265,MIRA
1822266,MIRA
1822267,MIRA
1822268,MIRA
1822270,MIRA
182270,Newbler
182337,ABySS
182337,Celera
182337,Velvet
182337,idba
182337,minimus2
182337,reapr
1823756,SPAdes
1823759,N/A
1824,N/A
1825069,N/A
1825094,A5
1825933,SOAPdenovo
1825934,SOAPdenovo
1825979,Velvet
1826671,SMRT
1826909,SPAdes
182710,N/A
1827136,SPAdes
1827145,Circulator
1827145,HGAP3
1827145,Pilon
1827146,N/A
1827323,A5
1827324,A5
1827365,SPAdes
1827396,N/A
1827469,N/A
1827481,N/A
1828,Newbler
1828,Velvet
1829,CLC
1829,IDBA
1829,N/A
1830326,SOAPdenovo
1830,CLC
1830,N/A
1830,Newbler
183190,N/A
1833762,ABySS
1833852,N/A
1833892,N/A
1833,A5
1833,ABySS
1833,IDBA
1833,N/A
1833,SPAdes
1833,Velvet
1834066,SPAdes
1834067,SPAdes
1834068,SPAdes
1834069,SPAdes
1834070,SPAdes
1834071,SPAdes
1834072,SPAdes
1834073,SPAdes
1834074,SPAdes
1834075,SPAdes
1834076,SPAdes
1834077,SPAdes
1834078,SPAdes
1834079,SPAdes
1834080,SPAdes
1834081,SPAdes
1834082,SPAdes
1834083,SPAdes
1834084,SPAdes
1834085,SPAdes
1834086,SPAdes
1834087,SPAdes
1834088,SPAdes
1834089,SPAdes
1834090,SPAdes
1834091,SPAdes
1834092,SPAdes
1834093,SPAdes
1834094,SPAdes
1834095,SPAdes
1834096,SPAdes
1834097,SPAdes
1834099,SPAdes
1834100,SPAdes
1834101,SPAdes
1834103,SPAdes
1834104,SPAdes
1834105,SPAdes
1834106,SPAdes
1834107,SPAdes
1834109,SPAdes
1834110,SPAdes
1834111,SPAdes
1834112,SPAdes
1834114,SPAdes
1834115,SPAdes
1834116,SPAdes
1834117,SPAdes
1834119,SPAdes
1834121,SPAdes
1834123,SPAdes
1834124,SPAdes
1834125,SPAdes
1834126,SPAdes
1834127,SPAdes
1834128,SPAdes
1834129,SPAdes
1834130,SPAdes
1834131,SPAdes
1834132,SPAdes
1834133,SPAdes
1834134,SPAdes
1834135,SPAdes
1834136,SPAdes
1834137,SPAdes
1834138,SPAdes
1834139,SPAdes
1834140,SPAdes
1834141,SPAdes
1834142,SPAdes
1834143,SPAdes
1834144,SPAdes
1834145,SPAdes
1834146,SPAdes
1834147,SPAdes
1834148,SPAdes
1834149,SPAdes
1834150,SPAdes
1834151,SPAdes
1834152,SPAdes
1834153,SPAdes
1834154,SPAdes
1834155,SPAdes
1834158,SPAdes
1834159,SPAdes
1834160,SPAdes
1834161,SPAdes
1834162,SPAdes
1834165,allpaths
1834167,allpaths
1834168,allpaths
1834169,allpaths
1834172,allpaths
1834173,allpaths
1834174,allpaths
1834175,allpaths
1834176,allpaths
1834177,allpaths
1834180,allpaths
1834181,allpaths
1834182,allpaths
1834184,allpaths
1834187,allpaths
1834188,allpaths
1834189,allpaths
1834190,allpaths
1834191,allpaths
1834192,allpaths
1834193,allpaths
1834196,N/A
1834198,N/A
1834200,N/A
1834205,N/A
1834207,N/A
1834512,AllPaths
1834512,SPAdes
1834514,AllPaths
1834514,SPAdes
1834514,Trimmonatic
1834515,AllPaths
1834515,SPAdes
1834516,AllPaths
1834516,SPAdes
1834517,AllPaths
1834517,SPAdes
1834519,N/A
1835005,CLC
1835254,N/A
1835721,N/A
1835723,Newbler
1835724,Newbler
1835724,SOAPdenovo
1836045,SOAPdenovo
1836467,N/A
1836467,SOAPdenovo
1836468,SOAPdenovo
1837130,N/A
1837282,SPAdes
1837283,N/A
183763,CLC
183795,CLC
183795,N/A
1838280,CLC
1838286,N/A
1838287,SOAPdenovo
1839755,ABySS
1839798,N/A
1839799,N/A
1839800,N/A
1839801,N/A
1839807,Newbler
183,Velvet
1840084,Velvet
1840085,CLC
1840086,CLC
1840087,CLC
1840095,SOAPdenovo
1840217,CLC
1840331,SPAdes
1840518,Velvet
1841133,Velvet
1841143,A5
1841144,A5
1841249,Lasergene
1841249,N/A
1841508,A5
1841508,CAP3
1841610,ABySS
1841651,SPAdes
1841652,SPAdes
1841653,SPAdes
1841654,SPAdes
1841655,SPAdes
1841656,SPAdes
1841657,SPAdes
1841855,N/A
1841856,N/A
1841857,N/A
1841859,N/A
1841860,N/A
1841861,N/A
1841862,N/A
1841863,N/A
1841865,N/A
1841867,N/A
1841868,N/A
1842532,N/A
1842533,N/A
1842534,N/A
1842535,N/A
1842536,N/A
1842537,N/A
1842539,N/A
1842540,N/A
1842727,N/A
1843183,Celera
1843184,SeqMan
1843236,SOAPdenovo
1843368,N/A
1843580,SPAdes
1843580,SSPACE
1843581,SPAdes
1843581,SSPACE
1843690,Newbler
1843691,Newbler
1843715,SPAdes
1844006,N/A
1844051,N/A
1844091,N/A
1844092,N/A
1844094,N/A
1844095,N/A
1844096,N/A
1844097,N/A
1844098,N/A
1844099,N/A
1844100,N/A
1844101,N/A
1844102,N/A
1844103,N/A
1844104,N/A
1844105,N/A
1844106,N/A
1844107,N/A
1844108,N/A
1844109,N/A
1844474,DNAstar
1844478,SPAdes
1844708,GS
1844971,N/A
1844972,SOAPdenovo
1844,Newbler
1847728,N/A
1847940,SPAdes
1848038,SPAdes
1848039,SPAdes
1848047,SPAdes
1848158,HGAP
1848159,SPAdes
1848188,Ray0Meta
1848189,Ray-Meta
1848190,Ray-Meta
1848191,Ray-Meta
1848192,Ray-Meta
1848288,AllPaths
1848288,SPAdes
1848289,AllPaths
1848289,SPAdes
1848291,AllPaths
1848291,SPAdes
1848292,AllPaths
1848292,SPAdes
184870,Velvet
1848766,SPAdes
1848766,Velvet
1848903,N/A
1848,N/A
1849031,N/A
1849032,N/A
1849167,CLC
1849168,CLC
1849169,CLC
1849170,CLC
1849171,CLC
1849176,SPAdes
1849249,SPAdes
184925,GS
1849358,CLC
1849359,CLC
1849360,CLC
1849370,SPAdes
1849383,SPAdes
1849491,N/A
1849719,Newbler
1849840,CLC
1849967,N/A
1849968,Platanus
185008,N/A
1850094,SOAPdenovo
1850246,N/A
1850250,N/A
1850252,N/A
1850254,N/A
1850361,SPAdes
1850362,SOAPdenovo
1850517,SOAPdenovo
1850526,N/A
1850565,SOAPdenovo
1851191,Velvet
1851203,velvet
1851204,Edena
1851429,SOAPdenovo
1851505,N/A
1851512,Velvet
1851544,N/A
1851577,SPAdes
1852041,CLC
1852361,N/A
1852362,N/A
1852364,N/A
1852365,N/A
1852366,N/A
1852368,N/A
1852370,N/A
1852372,N/A
1852373,N/A
1852374,N/A
1852375,N/A
1852376,N/A
1852377,N/A
1852378,N/A
1852379,N/A
1852380,N/A
1852381,N/A
1852383,N/A
1852384,N/A
1852385,N/A
1852386,N/A
1852387,N/A
1852388,N/A
1852390,N/A
1852391,N/A
1852522,N/A
1852776,CLC
1852777,AllPaths
1852777,SPAdes
1852,CLC
1852,N/A
1853130,N/A
1853256,AS-miseq
1853257,A5-miseq
1853258,A5-miseq
1853259,SOAPdenovo
1854052,SOAPdenovo
1854056,SPAdes
1854057,SPAdes
1854058,SPAdes
1854758,SPAdes
1854759,SPAdes
1854760,SPAdes
1854761,SPAdes
1855282,A5
1855297,N/A
1855331,N/A
1855338,N/A
1855339,N/A
1855345,N/A
1855519,N/A
1855606,Velvet
1855656,Newbler
1855657,Newbler
1855658,Newbler
1855659,Newbler
1855660,Newbler
1855661,Newbler
1855662,Newbler
1855663,Newbler
1855664,Newbler
1855726,N/A
1855727,Newbler
1855728,Newbler
1855729,Newbler
1855730,Newbler
1855823,N/A
1856405,ABySS
1856406,N/A
185642,N/A
1856563,PacBio
1856638,Velvet
1856684,CLC
1856685,N/A
1856846,SPAdes
1856850,SOAPdenovo
1856859,SPAdes
1856860,SPAdes
1856861,SPAdes
1856862,SPAdes
1856863,SPAdes
1856864,SPAdes
1856865,SPAdes
1856866,SPAdes
1857568,CLC
1857572,CLC
1857645,SOAPdenovo
1857892,Newbler
1857893,A5-miseq
1858609,N/A
1858794,SPAdes
1858797,IDBA-UD
1859457,ABySS
1859458,ABySS
1859473,CLC
1859475,CLC
1859694,CLC
1859695,CLC
1860096,CLC
1860097,CLC
1860122,N/A
1860123,SeqMan
1860125,GS
1860161,CLC
186103,N/A
1861784,GS
186189,ABYSS
186196,Newbler
1861,N/A
1862350,SPAdes
1862668,SPAdes
1862672,SPAdes
186490,N/A
1866310,SOAPdenovo
1866311,SOAPdenovo
1866312,SOAPdenovo
1866313,SOAPdenovo
1866314,SOAPdenovo
1866315,SOAPdenovo
1866316,SOAPdenovo
1866317,SOAPdenovo
1866905,ABySS
1867252,N/A
1867263,CLC
1867845,ABySS
1867952,N/A
1867956,SOAPdenovo
1868135,N/A
1868325,N/A
1869167,SPAdes
1869170,N/A
1869229,ABySS
1869230,SPAdes
1869,Newbler
1870821,HGAP
1870930,N/A
1870931,SPAdes
1870932,SPAdes
1870933,SPAdes
1870934,SPAdes
1870935,SPAdes
1870936,SPAdes
1870937,SPAdes
1870938,SPAdes
1870939,SPAdes
1870940,SPAdes
1870941,SPAdes
1870942,SPAdes
1870943,SPAdes
1870944,SPAdes
1870945,SPAdes
1870946,SPAdes
1870947,SPAdes
1870948,SPAdes
1870949,SPAdes
1870950,SPAdes
1870951,SPAdes
1870952,SPAdes
1870953,SPAdes
1870954,SPAdes
1870955,SPAdes
1870956,SPAdes
1870957,SPAdes
1870984,N/A
1870985,N/A
1870987,N/A
1870991,N/A
1870993,N/A
1870994,N/A
1870995,N/A
1870997,N/A
1871002,N/A
1871003,N/A
1871005,N/A
1871006,N/A
1871012,N/A
1871013,N/A
1871014,N/A
1871015,N/A
1871016,N/A
1871017,N/A
1871018,N/A
187101,N/A
1871020,N/A
1871021,N/A
1871022,N/A
1871023,N/A
1871025,N/A
1871028,N/A
1871029,N/A
1871030,N/A
1871031,N/A
1871033,N/A
1871034,N/A
