3	4751	1043004	26589	523.9442627	26589	523.9442627	10259	1486.717711	10259	1486.717711
4	4751	1043005	26439	554.8786641	27094	612.2394257	10792	1644.189956	10792	1644.189956
5	4751	1064592	5795	1436.062985	6136	1361.366362	5870	1430.668995	5592	1496.023426
6	4751	1069680	21735	229.8481712	22085	241.5246095	3675	1692.213061	3623	1713.667679
7	4751	1071378	5721	1507.522461	6051	1429.595935	5816	1495.385316	5548	1563.025415
8	4751	1071380	5556	1576.890029	5964	1474.974514	5725	1542.392838	5388	1632.002598
9	4751	1071381	5407	1487.690401	5659	1425.124934	5463	1484.72268	5253	1539.906339
10	4751	1071382	5579	1407.906614	5903	1334.928511	5649	1401.261462	5378	1466.899219
11	4751	1072389	34774	429.9395813	34774	429.9395813	10027	1783.405006	10027	1783.405006
13	4751	1080349	5484	1467.690737	5978	1351.894614	5688	1426.567159	5377	1503.3939
14	4751	1081104	25862	566.0346454	25862	566.0346454	10061	1602.371136	10061	1602.371136
17	4751	1116229	38836	485.7943661	38836	485.7943661	13083	1594.388978	13083	1594.388978
20	4751	1130832	50966	255.7788526	51108	255.7536002	8171	1993.532615	8170	1993.486536
22	4751	1136231	6061	1398.436562	6170	1379.151702	5785	1480.08038	5699	1500.259695
24	4751	1168221	26296	512.9034454	26359	511.971964	9367	1587.873492	9309	1597.011172
25	4751	1170230	24016	510.5942288	24016	510.5942288	8946	1503.689694	8946	1503.689694
26	4751	1178016	1864	1045.9603	1916	1019.708768	1883	1038.129049	1831	1065.339159
27	4751	1182541	20469	682.9189506	20473	683.3952523	9231	1611.763623	9231	1611.763623
28	4751	1182542	24161	640.8021191	24167	641.1919974	10469	1592.341198	10469	1592.341198
