taxid,assembler
1444041,MaSuRCA
1444042,MaSuRCA
1444043,MaSuRCA
1444044,MaSuRCA
1444045,MaSuRCA
1444047,MaSuRCA
1444048,MaSuRCA
1444049,MaSuRCA
1444050,MaSuRCA
1444051,MaSuRCA
1444052,MaSuRCA
1444053,MaSuRCA
1444054,MaSuRCA
1444055,MaSuRCA
1444056,MaSuRCA
1444057,MaSuRCA
1444058,MaSuRCA
1444059,MaSuRCA
1444060,MaSuRCA
1444061,MaSuRCA
1444062,MaSuRCA
1444063,MaSuRCA
1444064,MaSuRCA
1444065,MaSuRCA
1444067,MaSuRCA
1444068,MaSuRCA
1444069,MaSuRCA
1444070,MaSuRCA
1444071,MaSuRCA
1444072,MaSuRCA
1444073,MaSuRCA
1444074,MaSuRCA
1444075,MaSuRCA
1444076,MaSuRCA
1444077,MaSuRCA
1444078,MaSuRCA
1444079,MaSuRCA
1444080,MaSuRCA
1444081,MaSuRCA
1444082,MaSuRCA
1444083,MaSuRCA
1444084,MaSuRCA
1444085,MaSuRCA
1444086,MaSuRCA
1444087,MaSuRCA
1444088,MaSuRCA
1444089,MaSuRCA
1444090,MaSuRCA
1444091,MaSuRCA
1444092,MaSuRCA
1444093,MaSuRCA
1444094,MaSuRCA
1444095,MaSuRCA
1444096,MaSuRCA
1444097,MaSuRCA
1444098,MaSuRCA
1444099,MaSuRCA
1444100,MaSuRCA
1444101,MaSuRCA
1444102,MaSuRCA
1444103,MaSuRCA
1444104,MaSuRCA
1444105,MaSuRCA
1444106,MaSuRCA
1444107,MaSuRCA
1444108,MaSuRCA
1444110,MaSuRCA
1444111,MaSuRCA
1444112,MaSuRCA
1444113,MaSuRCA
1444114,MaSuRCA
1444115,MaSuRCA
1444116,MaSuRCA
1444117,MaSuRCA
1444118,MaSuRCA
1444119,MaSuRCA
1444120,MaSuRCA
1444121,MaSuRCA
1444122,MaSuRCA
1444123,MaSuRCA
1444124,MaSuRCA
1444125,MaSuRCA
1444126,MaSuRCA
1444127,MaSuRCA
1444128,MaSuRCA
1444129,MaSuRCA
1444130,MaSuRCA
1444131,MaSuRCA
1444132,MaSuRCA
1444133,MaSuRCA
1444134,MaSuRCA
1444135,MaSuRCA
1444136,MaSuRCA
1444137,MaSuRCA
1444138,MaSuRCA
1444139,MaSuRCA
1444140,MaSuRCA
1444141,MaSuRCA
1444142,MaSuRCA
1444143,MaSuRCA
1444144,MaSuRCA
1444145,MaSuRCA
1444146,MaSuRCA
1444147,MaSuRCA
1444148,MaSuRCA
1444149,MaSuRCA
1444150,MaSuRCA
1444151,MaSuRCA
1444152,MaSuRCA
1444153,MaSuRCA
1444154,MaSuRCA
1444155,MaSuRCA
1444156,MaSuRCA
1444157,MaSuRCA
1444158,MaSuRCA
1444159,MaSuRCA
1444160,MaSuRCA
1444161,MaSuRCA
1444162,MaSuRCA
1444163,MaSuRCA
1444164,MaSuRCA
1444165,MaSuRCA
1444166,MaSuRCA
1444167,MaSuRCA
1444168,MaSuRCA
1444169,MaSuRCA
1444170,MaSuRCA
1444171,MaSuRCA
1444172,MaSuRCA
1444173,MaSuRCA
1444174,MaSuRCA
1444175,MaSuRCA
1444176,MaSuRCA
1444177,MaSuRCA
1444178,MaSuRCA
1444179,MaSuRCA
1444180,MaSuRCA
1444181,MaSuRCA
1444182,MaSuRCA
1444183,MaSuRCA
1444184,MaSuRCA
1444185,MaSuRCA
1444186,MaSuRCA
1444187,MaSuRCA
1444188,MaSuRCA
1444189,MaSuRCA
1444190,MaSuRCA
1444191,MaSuRCA
1444192,MaSuRCA
1444193,MaSuRCA
1444194,MaSuRCA
1444196,MaSuRCA
1444197,MaSuRCA
1444198,MaSuRCA
1444199,MaSuRCA
1444200,MaSuRCA
1444201,MaSuRCA
1444202,MaSuRCA
1444203,MaSuRCA
1444204,MaSuRCA
1444205,MaSuRCA
1444206,MaSuRCA
1444207,MaSuRCA
1444208,MaSuRCA
1444209,MaSuRCA
1444210,MaSuRCA
1444211,MaSuRCA
1444212,MaSuRCA
1444213,MaSuRCA
1444214,MaSuRCA
1444215,MaSuRCA
1444216,MaSuRCA
1444217,MaSuRCA
1444218,MaSuRCA
1444219,MaSuRCA
1444220,MaSuRCA
1444221,MaSuRCA
1444222,MaSuRCA
1444223,MaSuRCA
1444224,MaSuRCA
1444225,MaSuRCA
1444226,MaSuRCA
1444227,MaSuRCA
1444228,MaSuRCA
1444230,MaSuRCA
1444231,MaSuRCA
1444232,MaSuRCA
1444233,MaSuRCA
1444234,MaSuRCA
1444235,MaSuRCA
1444236,MaSuRCA
1444237,MaSuRCA
1444238,MaSuRCA
1444239,MaSuRCA
1444240,MaSuRCA
1444241,MaSuRCA
1444242,MaSuRCA
1444243,MaSuRCA
1444244,MaSuRCA
1444245,MaSuRCA
1444246,MaSuRCA
1444247,MaSuRCA
1444248,MaSuRCA
1444249,MaSuRCA
1444250,MaSuRCA
1444251,MaSuRCA
1444252,MaSuRCA
1444253,MaSuRCA
1444254,MaSuRCA
1444255,MaSuRCA
1444256,MaSuRCA
1444257,MaSuRCA
1444258,MaSuRCA
1444259,MaSuRCA
1444260,MaSuRCA
1444261,MaSuRCA
1444262,MaSuRCA
1444263,MaSuRCA
1444264,MaSuRCA
1444265,MaSuRCA
1444266,MaSuRCA
1444267,MaSuRCA
1444268,MaSuRCA
1444269,MaSuRCA
1444270,MaSuRCA
1444271,MaSuRCA
1444272,MaSuRCA
1444273,MaSuRCA
1444274,MaSuRCA
1444275,MaSuRCA
1444276,MaSuRCA
1444277,MaSuRCA
1444278,MaSuRCA
1444279,MaSuRCA
1444280,MaSuRCA
1444281,MaSuRCA
1444282,MaSuRCA
1444288,Velvet
1444289,Newbler
1444290,Newbler
1444306,Velvet
1444307,Velvet
1444308,Velvet
1444309,Velvet
1444310,Velvet
1444311,Velvet
1444314,Velvet
1444315,HGAP
1444711,unknown
1444768,10/3/13
1444768,CLC
1444769,10/3/13
1444769,CLC
1444770,Newbler
144550,Platanus
1445510,unknown
1445511,CLC
1445553,unknown
1445557,unknown
1445577,Velvet
1445606,unknown
1445607,Newbler
1445611,SOAPdenovo
1445613,CLC
1445714,unknown
1445715,unknown
1445726,unknown
1445727,unknown
1445728,unknown
1445729,unknown
1445809,unknown
1445810,unknown
1445858,unknown
1445859,unknown
1445860,unknown
1445862,Allpaths
1445863,Allpaths
1445864,Allpaths
1445865,Allpaths
1446473,Allpaths
1446475,SOAPdenovo
1446475,SeqMan
1446476,unknown
1446489,unknown
1446490,unknown
1446492,unknown
1446494,unknown
1446495,unknown
1446497,wgs
1446498,wgs
1446499,CLC
1446500,wgs
1446501,CLC
1446502,wgs
1446503,CLC
1446504,wgs
1446505,CLC
1446506,wgs
1446507,CLC
1446508,CLC
1446509,CLC
1446510,CLC
1446511,CLC
1446512,CLC
1446513,CLC
1446514,CLC
1446515,CLC
1446516,CLC
1446517,CLC
1446518,CLC
1446519,CLC
1446520,CLC
1446521,CLC
1446522,CLC
1446523,CLC
1446524,CLC
1446525,CLC
1446526,CLC
1446527,CLC
1446528,CLC
1446529,CLC
1446530,CLC
1446531,CLC
1446532,CLC
1446533,CLC
1446534,wgs
1446535,wgs
1446536,wgs
1446537,CLC
1446538,CLC
1446539,CLC
1446540,CLC
1446541,wgs
1446542,CLC
1446545,CLC
1446546,CLC
1446547,Wgs
1446548,wgs
1446549,wgs
1446551,wgs
1446552,CLC
1446553,CLC
1446554,CLC
1446555,CLC
1446556,CLC
1446557,CLC
1446558,CLC
1446559,CLC
1446560,CLC
1446561,CLC
1446562,wgs
1446563,CLC
1446564,CLC
1446565,CLC
1446566,CLC
1446567,wgs
1446568,CLC
1446569,CLC
1446570,CLC
1446571,CLC
1446572,CLC
1446573,CLC
1446574,Wgs
1446575,CLC
1446576,CLC
1446578,wgs
1446580,CLC
1446581,HGAP
1446583,HGAP
1446584,wgs
1446585,CLC
1446586,CLC
1446587,wgs
1446588,wgs
1446589,wgs
1446590,wgs
1446591,CLC
1446592,wgs
1446593,wgs
1446594,wgs
1446595,wgs
1446596,CLC
1446597,CLC
1446599,Wgs
1446601,CLC
1446603,CLC
1446605,wgs
1446606,wgs
1446607,wgs
1446608,CLC
1446609,CLC
1446610,CLC
1446611,CLC
1446612,CLC
1446613,CLC
1446614,CLC
1446615,CLC
1446616,CLC
1446617,CLC
1446618,wgs
1446619,wgs
1446620,wgs
1446621,wgs
1446622,CLC
1446623,wgs
1446624,CLC
1446625,CLC
1446626,CLC
1446627,CLC
1446628,CLC
1446629,CLC
1446630,CLC
1446631,CLC
1446632,CLC
1446633,CLC
1446634,CLC
1446635,CLC
1446636,CLC
1446637,CLC
1446638,CLC
1446639,CLC
1446640,CLC
1446641,CLC
1446642,CLC
1446643,CLC
1446644,wgs
1446645,CLC
1446646,CLC
1446647,CLC
1446648,CLC
1446649,CLC
1446650,CLC
1446651,CLC
1446652,CLC
1446653,CLC
1446654,CLC
1446655,CLC
1446656,CLC
1446657,CLC
1446658,CLC
1446659,CLC
1446660,CLC
1446661,CLC
1446662,CLC
1446663,wgs
1446664,wgs
1446665,wgs
1446666,wgs
1446667,wgs
1446668,wgs
1446669,wgs
1446670,wgs
1446671,wgs
1446672,wgs
1446673,wgs
1446674,wgs
1446675,wgs
1446676,wgs
1446677,wgs
1446678,wgs
1446679,wgs
1446680,wgs
1446681,wgs
1446682,wgs
1446683,wgs
1446684,wgs
1446685,wgs
1446686,wgs
1446687,wgs
1446688,wgs
1446689,wgs
1446690,wgs
1446691,wgs
1446692,wgs
1446693,wgs
1446694,wgs
1446695,wgs
1446696,wgs
1446697,CLC
1446698,CLC
1446700,wgs
1446702,CLC
1446703,wgs
1446704,wgs
1446706,wgs
1446708,CLC
1446710,CLC
1446711,CLC
1446712,CLC
1446713,CLC
1446714,CLC
1446715,CLC
1446716,CLC
1446717,CLC
1446718,CLC
1446719,CLC
1446720,CLC
1446721,CLC
1446722,CLC
1446723,CLC
1446724,CLC
1446725,CLC
1446726,CLC
1446727,CLC
1446728,CLC
1446729,HGAP
1446730,CLC
1446731,wgs
1446732,wgs
1446733,CLC
1446734,CLC
1446735,CLC
1446737,CLC
1446739,CLC
1446740,CLC
1446741,CLC
1446742,wgs
1446743,wgs
1446744,HGAP
1446745,wgs
1446747,CLC
1446748,CLC
1446750,wgs
1446751,HGAP
1446752,wgs
1446753,CLC
1446754,CLC
1446756,CLC
1446760,CLC
1446761,CLC
1446762,CLC
1446763,wgs
1446764,CLC
1446765,HGAP
1446766,CLC
1446768,wgs
1446792,unknown
1447256,ABySS
1447257,ABySS
1447258,ABySS
1447259,unknown
1447260,ABySS
1447261,ABySS
1447262,ABySS
1447263,ABySS
1447432,Allpaths
1447433,Allpaths
1447434,Allpaths
1447435,Allpaths
1447436,Allpaths
1447437,Allpaths
1447438,Allpaths
1447439,Allpaths
1447440,Allpaths
1447441,Allpaths
1447442,Allpaths
1447443,Allpaths
1447444,Allpaths
1447445,Allpaths
1447446,Allpaths
1447447,Allpaths
1447448,Allpaths
1447449,Allpaths
1447450,Allpaths
1447451,Allpaths
1447452,Allpaths
1447453,Allpaths
1447454,Allpaths
1447455,Allpaths
1447456,Allpaths
1447457,Allpaths
1447458,Allpaths
1447459,Allpaths
1447460,Allpaths
1447461,Allpaths
1447462,Allpaths
1447463,Allpaths
1447464,Allpaths
1447465,Allpaths
1447466,Allpaths
1447467,Allpaths
1447468,Allpaths
1447469,Allpaths
1447470,Allpaths
1447471,Allpaths
1447472,Allpaths
1447473,Allpaths
1447474,Allpaths
1447475,Allpaths
1447476,Allpaths
1447477,Allpaths
1447478,Allpaths
1447479,Allpaths
1447480,Allpaths
1447482,Allpaths
1447483,Allpaths
1447484,Allpaths
1447485,Allpaths
1447486,Allpaths
1447487,Allpaths
1447488,Allpaths
1447489,Allpaths
1447490,Allpaths
1447491,Allpaths
1447492,Allpaths
1447493,Allpaths
1447494,Allpaths
1447495,Allpaths
1447496,Allpaths
1447497,Allpaths
1447498,Allpaths
1447499,Allpaths
1447500,Allpaths
1447501,Allpaths
1447502,Allpaths
1447503,Allpaths
1447504,Allpaths
1447505,Allpaths
1447506,Allpaths
1447507,Allpaths
1447508,Allpaths
1447509,Allpaths
1447510,Allpaths
1447511,Allpaths
1447512,Allpaths
1447513,Allpaths
1447514,Allpaths
1447515,Allpaths
1447516,Allpaths
1447517,Allpaths
1447518,Allpaths
1447519,Allpaths
1447520,Allpaths
1447521,Allpaths
1447522,Allpaths
1447523,Allpaths
1447524,Allpaths
1447525,Allpaths
1447526,Allpaths
1447527,Allpaths
1447528,Allpaths
1447529,Allpaths
144752,unknown
1447530,Allpaths
1447531,Allpaths
1447532,Allpaths
1447533,Allpaths
1447534,Allpaths
1447535,Allpaths
1447536,Allpaths
1447537,Allpaths
1447538,Allpaths
1447539,Allpaths
1447540,Allpaths
1447541,Allpaths
1447543,Allpaths
1447544,Allpaths
1447714,unknown
1447715,unknown
1447716,unknown
1447782,unknown
1448132,Allpaths
1448135,Allpaths
1448136,Allpaths
1448137,Newbler
1448139,unknown
1448140,unknown
1448141,Velvet
1448143,CLC
1448273,unknown
1448274,unknown
1448276,unknown
1448389,Velvet
1448390,Allpaths
1448392,Allpaths
1448393,Allpaths
1448394,Allpaths
1448395,Allpaths
1448396,Allpaths
1448397,Allpaths
1448398,Allpaths
1448399,Allpaths
1448400,Allpaths
1448401,Allpaths
1448402,Allpaths
1448403,Allpaths
1448404,Allpaths
1448405,Allpaths
1448406,Allpaths
1448407,Allpaths
1448409,Allpaths
1448410,Allpaths
1448411,Allpaths
1448412,Allpaths
1448414,Allpaths
1448417,Allpaths
1448421,Allpaths
1448426,Allpaths
1448427,Allpaths
1448428,Allpaths
1448430,Allpaths
1448431,Allpaths
1448432,Allpaths
1448433,Allpaths
1448434,Allpaths
1448435,Allpaths
1448436,Allpaths
1448437,Allpaths
1448439,Allpaths
1448440,Allpaths
1448442,Allpaths
1448443,Allpaths
1448445,Allpaths
1448446,Allpaths
1448447,Allpaths
1448448,Allpaths
1448449,Allpaths
1448450,Allpaths
1448452,Allpaths
1448453,Allpaths
1448454,Allpaths
1448455,Allpaths
1448456,Allpaths
1448458,Allpaths
1448459,Allpaths
1448460,Allpaths
1448461,Allpaths
1448462,Allpaths
1448463,Allpaths
1448464,Allpaths
1448465,Allpaths
1448466,Allpaths
1448467,Allpaths
1448468,Allpaths
1448469,Allpaths
1448470,Allpaths
1448471,Allpaths
1448472,Allpaths
1448473,Allpaths
1448474,Allpaths
1448475,Allpaths
1448476,Allpaths
1448477,Allpaths
1448478,Allpaths
1448479,Allpaths
1448480,Allpaths
1448481,Allpaths
1448482,Allpaths
1448483,Allpaths
1448484,Allpaths
1448485,Allpaths
1448486,Allpaths
1448488,Allpaths
1448490,Allpaths
1448491,Allpaths
1448492,Allpaths
1448493,Allpaths
1448495,Allpaths
1448496,Allpaths
1448497,Allpaths
1448498,Allpaths
1448501,Allpaths
1448502,Allpaths
1448504,Allpaths
1448505,Allpaths
1448506,Allpaths
1448507,Allpaths
1448508,Allpaths
1448509,Allpaths
1448512,Allpaths
1448513,Allpaths
1448514,Allpaths
1448516,Allpaths
1448517,Allpaths
1448519,Allpaths
1448520,Allpaths
1448521,Allpaths
1448522,Allpaths
1448523,Allpaths
1448524,Allpaths
1448526,Allpaths
1448527,Allpaths
1448528,Allpaths
1448529,Allpaths
1448530,Allpaths
1448531,Allpaths
1448532,Allpaths
1448533,Allpaths
1448534,Allpaths
1448535,Allpaths
1448536,Allpaths
1448537,Allpaths
1448538,Allpaths
1448539,Allpaths
1448540,Allpaths
1448542,Allpaths
1448544,Allpaths
1448545,Allpaths
1448546,Allpaths
1448547,Allpaths
1448548,Allpaths
1448549,Allpaths
1448550,Allpaths
1448551,Allpaths
1448552,Allpaths
1448554,Allpaths
1448555,Allpaths
1448556,Allpaths
1448559,Allpaths
1448560,Allpaths
1448561,Allpaths
1448562,Allpaths
1448563,Allpaths
1448564,Allpaths
1448565,Allpaths
1448566,Allpaths
1448567,Allpaths
1448568,Allpaths
1448569,Allpaths
1448570,Allpaths
1448571,Allpaths
1448572,Allpaths
1448573,Allpaths
1448574,Allpaths
1448575,Allpaths
1448576,Allpaths
1448577,Allpaths
1448579,Allpaths
1448580,Allpaths
1448582,Allpaths
1448584,Allpaths
1448585,Allpaths
1448586,Allpaths
1448587,Allpaths
1448588,Allpaths
1448589,Allpaths
1448590,Allpaths
1448591,Allpaths
1448592,Allpaths
1448593,Allpaths
1448594,Allpaths
1448595,Allpaths
1448596,Allpaths
1448597,Allpaths
1448598,Allpaths
1448599,Allpaths
1448600,Allpaths
1448601,Allpaths
1448602,Allpaths
1448604,Allpaths
1448605,Allpaths
1448606,Allpaths
1448607,Allpaths
1448608,Allpaths
1448609,Allpaths
1448610,Allpaths
1448611,Allpaths
1448612,Allpaths
1448613,Allpaths
1448614,Allpaths
1448615,Allpaths
1448616,Allpaths
1448617,Allpaths
1448618,Allpaths
1448619,Allpaths
1448620,Allpaths
1448621,Allpaths
1448622,Allpaths
1448623,Allpaths
1448624,Allpaths
1448625,Allpaths
1448626,Allpaths
1448627,Allpaths
1448628,Allpaths
1448629,Allpaths
1448630,Allpaths
1448631,Allpaths
1448632,Allpaths
1448633,Allpaths
1448634,Allpaths
1448635,Allpaths
1448636,Allpaths
1448637,Allpaths
1448638,Allpaths
1448639,Allpaths
1448640,Allpaths
1448641,Allpaths
1448642,Allpaths
1448643,Allpaths
1448644,Allpaths
1448645,Allpaths
1448646,Allpaths
1448647,Allpaths
1448648,Allpaths
1448649,Allpaths
1448650,Allpaths
1448651,Allpaths
1448652,Allpaths
1448653,Allpaths
1448654,Allpaths
1448655,Allpaths
1448656,Allpaths
1448657,Allpaths
1448658,Allpaths
1448659,Allpaths
1448660,Allpaths
1448661,Allpaths
1448662,Allpaths
1448663,Allpaths
1448664,Allpaths
1448665,Allpaths
1448666,Allpaths
1448667,Allpaths
1448668,Allpaths
1448669,Allpaths
1448670,Allpaths
1448671,Allpaths
1448672,Allpaths
1448673,Allpaths
1448674,Allpaths
1448675,Allpaths
1448676,Allpaths
1448677,Allpaths
1448678,Allpaths
1448679,Allpaths
1448680,Allpaths
1448681,Allpaths
1448682,Allpaths
1448683,Allpaths
1448684,Allpaths
1448685,Allpaths
1448686,Allpaths
1448687,Allpaths
1448688,Allpaths
1448689,Allpaths
1448690,Allpaths
1448691,Allpaths
1448692,Allpaths
1448693,Allpaths
1448694,Allpaths
1448695,Allpaths
1448696,Allpaths
1448697,Allpaths
1448698,Allpaths
1448699,Allpaths
1448700,Allpaths
1448701,Allpaths
1448702,Allpaths
1448703,Allpaths
1448704,Allpaths
1448705,Allpaths
1448706,Allpaths
1448707,Allpaths
1448708,Allpaths
1448709,Allpaths
1448710,Allpaths
1448711,Allpaths
1448712,Allpaths
1448713,Allpaths
1448714,Allpaths
1448715,Allpaths
1448716,Allpaths
1448717,Allpaths
1448718,Allpaths
1448719,Allpaths
1448720,Allpaths
1448721,Allpaths
1448722,Allpaths
1448723,Allpaths
1448724,Allpaths
1448725,Allpaths
1448726,Allpaths
1448727,Allpaths
1448728,Allpaths
1448729,Allpaths
1448730,Allpaths
1448731,Allpaths
1448732,Allpaths
1448733,Allpaths
1448734,Allpaths
1448735,Allpaths
1448736,Allpaths
1448737,Allpaths
1448738,Allpaths
1448739,Allpaths
1448740,Allpaths
1448742,Allpaths
1448743,Allpaths
1448744,Allpaths
1448745,Allpaths
1448746,Allpaths
1448747,Allpaths
1448748,Allpaths
1448749,Allpaths
1448750,Allpaths
1448751,Allpaths
1448752,Allpaths
1448753,Allpaths
1448754,Allpaths
1448755,Allpaths
1448756,Allpaths
1448757,Allpaths
1448758,Allpaths
1448759,Allpaths
1448760,Allpaths
1448761,Allpaths
1448762,Allpaths
1448763,Allpaths
1448764,Allpaths
1448765,Allpaths
1448766,Allpaths
1448767,Allpaths
1448768,Allpaths
1448769,Allpaths
1448770,Allpaths
1448771,Allpaths
1448772,Allpaths
1448773,Allpaths
1448774,Allpaths
1448775,Allpaths
1448776,Allpaths
1448777,Allpaths
1448778,Allpaths
1448779,Allpaths
1448780,Allpaths
1448781,Allpaths
1448783,Allpaths
1448784,Allpaths
1448785,Allpaths
1448786,Allpaths
1448787,Allpaths
1448788,Allpaths
1448789,Allpaths
1448790,Allpaths
1448791,Allpaths
1448792,Allpaths
1448794,Allpaths
1448795,Allpaths
1448796,Allpaths
1448797,Allpaths
1448798,Allpaths
1448799,Allpaths
1448800,Allpaths
1448801,Allpaths
1448802,Allpaths
1448803,Allpaths
1448804,Allpaths
1448805,Allpaths
1448806,Allpaths
1448807,Allpaths
1448808,Allpaths
1448810,Allpaths
1448811,Allpaths
1448812,Allpaths
1448813,Allpaths
1448814,Allpaths
1448815,Allpaths
1448816,Allpaths
1448817,Allpaths
1448818,Allpaths
1448819,Allpaths
1448821,Allpaths
1448822,Allpaths
1448823,Allpaths
1448824,Allpaths
1448825,Allpaths
1448826,Allpaths
1448827,Allpaths
1448828,Allpaths
1448829,Allpaths
1448830,Allpaths
1448831,Allpaths
1448833,Allpaths
1448834,Allpaths
1448835,Allpaths
1448836,Allpaths
1448837,Allpaths
1448838,SPAdes
1448838,Allpaths
1448841,MaSuRCA
1448842,MaSuRCA
1448843,MaSuRCA
1448844,MaSuRCA
1448845,MaSuRCA
1448846,MaSuRCA
1448847,MaSuRCA
1448848,MaSuRCA
1448849,MaSuRCA
1448850,MaSuRCA
1448851,MaSuRCA
1448852,MaSuRCA
1448853,MaSuRCA
1448854,MaSuRCA
1448855,MaSuRCA
1448856,MaSuRCA
1448857,Velvet
1448860,CLC
1449044,Unknown
1449045,Unknown
1449046,Unknown
1449047,Unknown
1449048,Unknown
1449049,Unknown
1449050,Unknown
1449051,Unknown
1449057,Unknown
1449058,Unknown
1449059,Unknown
1449060,Unknown
1449061,Unknown
1449062,Unknown
1449063,Unknown
1449064,Unknown
1449065,Unknown
1449068,Unknown
1449069,Unknown
1449076,Unknown
1449077,Unknown
1449080,Unknown
1449087,Unknown
1449088,unknown
1449089,SOAPdenovo
1449091,unknown
1449093,Newbler
1449126,Unknown
1449334,clc
1449335,unknown
1449336,SOAPdenovo
1449336,Unknown
1449337,Unknown
1449338,Unknown
1449339,Unknown
1449340,Unknown
1449341,SOAPdenovo
1449341,Unknown
1449342,Unknown
1449343,Unknown
1449345,Allpaths
1449346,Unknown
1449347,Unknown
1449349,CLC
1449350,SOAPdenovo
1449351,SOAPdenovo
1449352,Unknown
1449353,Unknown
1449355,Unknown
1449357,Unknown
1449358,Geneious
1449437,unknown
1449752,unknown
1449755,unknown
1449896,unknown
1449897,unknown
1449966,CLC
1449973,SOAPdenovo
1449975,SOAPdenovo
1449976,unknown
1449978,unknown
1449979,unknown
1449980,CLC
1449981,RS
1449981,SMRT
1449982,CLC
1449983,Velvet
1449984,CLC
1449985,CLC
1449986,Velvet
1449987,CLC
1450142,unknown
1450169,unknown
1450181,Velvet
1450182,Velvet
1450183,Velvet
1450184,Velvet
1450185,Velvet
1450186,Velvet
1450187,Velvet
1450188,Velvet
1450189,Velvet
1450190,Velvet
1450191,Velvet
1450192,Velvet
1450427,Velvet
1450430,Velvet
1450431,Velvet
1450432,Velvet
1450433,Velvet
1450434,Velvet
1450436,Velvet
1450439,ABySS
1450449,Geneious
1450511,Newbler
1450513,Velvet
1450514,Velvet
1450515,Velvet
1450517,Velvet
1450518,ABySS
1450518,CISA
1450518,SPAdes
1450518,Velvet
1450519,Newbler
1450520,GS
1450521,GS
1450522,GS
1450523,GS
1450524,Velvet
1450525,NextGENe
1450526,NextGENe
1450527,unknown
1450648,SPAdes
1450694,GS
1450700,unknown
1450746,unknown
1450761,unknown
1451050,unknown
1451188,Velvet
1451189,unknown
1451190,Velvet
